[560,1125,300,620,2100,431,68,328,47,122,322,196,41,25,425,4260,416,115,82,22,631,132,420,86,42,103,215,81,91,26,49,420,316,72,71,49,108,116,90,738,1811,430,3060,215,58,296,620,418,47,81]
[800]
[[42.1380992666,106.086729228,10.6964088686,29.1277647263,148.473385951,20.6227493894,3.08452791503,10.5504336497,3.09925865434,15.5801733399,8.30647888819,25.9932804173,1.13529934745,0.872736948646,11.2277842843,0,0,7.96872107541,1.07110604155,1.0910582458,52.1818219977,8.08768975528,23.1027141075,5.04187865828,1.08890831557,5.39104568247,10.9167079603,7.61642767993,2.06447594201,1.18629778298,0,0,37.3219505948,0,3.77197526031,0,0,10.2335188318,1.10431951342,39.9688490491,88.0048471356,11.2452839906,119.705010116,7.80991253914,2.85366529167,32.6306460888,29.3036854927,13.2202972618,1.96622287587,0],
 [42.2839913727,94.9895464878,8.52627006515,33.3725988401,160.239900671,22.2568002149,2.68457044012,10.8945058273,2.93193853123,0,6.97261253548,24.5267027498,1.04448348456,0.941455327081,11.9582572354,258.425780879,10.5614368103,0,0.959266869465,0.883965732987,40.6915158291,0,19.5400008422,6.94160017778,1.01508049348,3.79473286216,10.4213335749,8.27529401686,1.94788839461,0.993455812193,0,0,37.4249549439,5.83001349649,0,7.93958961306,0,0,0,47.8693851961,90.9090985935,14.1860340983,129.090206688,8.25288212464,2.88319472063,28.5087976139,26.7217758786,0,2.25339013282,4.25276616889],
 [39.7858089625,93.7789769998,10.1573054878,34.5395767254,0,20.8970870798,3.10386336572,11.2615083262,2.62705836017,20.3260867027,8.79416597846,25.9973177293,1.09227062714,1.08815788794,10.7269578234,316.324552577,9.7450613651,7.46429601172,0.888477364775,0.998376128004,52.2461489153,7.90049725474,21.0509628412,6.47054783982,0.955037150235,4.3348225842,10.5884547323,8.30749238288,1.59335367155,0.979456284198,0,10.8818555271,41.0502263025,5.40504538202,4.47231947068,7.52883624187,0,10.2566540436,0.998928676589,40.1203346589,96.9730891869,11.5532301194,114.73019018,8.48725621021,2.74180877713,33.668087434,29.0426033735,10.8631341303,2.03650267258,3.6503154006],
 [0,96.2379710328,9.31736439085,27.7461800528,151.639646341,21.1043808372,2.91471633428,10.6797194974,3.23510855824,17.0945347642,9.48184961103,27.8282544753,0.98771459071,1.02507117912,11.3285169718,284.898056563,10.2087931716,6.9866448822,0.968307321021,0.898646062704,51.6929175096,7.80120615547,25.0150321393,6.4085242258,1.01358682238,4.97431729211,9.59372684939,7.14019483999,1.95581284718,0.939954115648,0,10.6394844621,45.5439828961,5.35698554895,3.86342071893,8.12096521388,0,9.31805744443,0.974329553601,38.5796304272,73.5748594649,12.3140493838,124.886069653,7.01347414915,3.19506149488,33.5698479567,25.5001393384,13.2000757003,1.82232120643,4.17417173092],
 [41.1921150592,97.3794098966,9.84754430218,32.2367835017,166.309605336,21.1056892283,2.67121184495,11.7526397027,3.08632804974,0,9.91918857869,22.2277414214,1.27596038261,0.852990746448,11.3434734642,295.993507817,10.540525126,7.07898157825,0.913445143482,1.08427280089,38.142582021,6.99726835348,20.6560699219,5.3754724361,1.01288360487,4.99976001054,9.10901326426,7.99139804217,2.2523821375,1.09880781038,0,0,42.8823350549,6.66745049046,4.31595282708,8.19894288505,0,10.4881282593,0.895458539945,43.2430090936,85.6620481873,10.7449148361,116.973831267,7.24818527874,3.47009972009,32.5123625747,22.7973012574,12.7071036998,2.12380708793,4.21325504776],
 [40.4242040802,76.8591253057,8.97943146546,27.8424677186,155.016747351,22.4920329931,2.47054342936,11.8228851835,2.97516256405,20.7946973367,9.10638837901,26.3301214565,1.05968556995,0.897027894156,9.53177804676,291.61769893,8.30734841449,0,1.05496147512,0.991541194229,47.3652548789,8.67611054413,20.6008060284,6.15742559962,1.11175149855,4.16153340629,9.53734432998,8.45536921872,1.76974562802,0.901459157043,0,10.527231448,47.8211643303,6.06577892419,3.98015137501,8.00700472476,0,11.3221490469,1.12734013306,44.4630152147,75.9365497034,9.88659626141,97.6696586125,7.54250807707,3.20312125825,31.1549202341,28.6540033993,12.9946801315,1.76725675278,3.66876489561],
 [43.2468920163,98.4424042018,9.21107178934,31.5111013554,174.712059455,18.6040088641,3.20521032078,13.2451557121,2.71113159242,19.1261355564,9.34424281795,24.9343977201,1.20527015619,0.798441502037,11.101000341,256.33117469,10.5738511694,7.71550499409,1.18046237899,0.818860416492,52.4029862503,9.17749745991,20.9338639156,6.29707230985,0.928950799716,4.65041739424,0,9.16254903401,2.21029859515,0.996142045367,0,0,39.0225534159,6.21177648539,4.41292603949,8.21976442096,0,10.1042096986,0.981572246574,44.4804302605,79.7364732059,12.1162549964,109.284296432,6.87817524036,2.45250956585,32.4612596586,33.7955852756,11.7831591229,2.08029665542,3.90779484988],
 [39.2416727551,91.732317795,8.88771988189,35.6383709053,174.757945409,23.5416073416,2.93373053311,13.3603424396,3.30827179503,19.2314071056,9.08222739166,27.5987160648,0.904554098206,0.850190793747,9.38250866825,283.07058369,10.7403772868,8.46466743336,1.00797922503,1.10195131446,44.5926338803,6.3635011853,20.1465219956,5.87829861074,0.747620489272,4.45253077671,10.4767260351,8.28370903994,2.03062181608,1.211446168,0,10.5068766747,45.4569136782,5.90237336194,4.36758001485,6.66906232403,0,11.1454709933,1.09851980596,36.7727816977,84.5324113303,10.7569529724,123.336553196,8.38493316524,3.11825801725,37.2315847923,26.1231563308,9.69858763888,2.11237240132,3.88781531864],
 [0,88.5477413877,9.73882216219,30.6542582516,153.95884075,16.3152806697,2.49869628466,13.8239411381,2.78361905356,15.9919018337,11.159749358,22.7752202313,0.960158901399,0.968377716398,10.8726049398,0,10.0972307184,8.77116073334,0,1.06475686202,49.9604201023,6.10187153722,20.3726472285,5.89132081503,0.996722605803,5.51713912085,11.8865058655,8.29879142862,2.02173568722,1.0202580761,0,0,42.7904444207,6.10228017412,3.88046583502,7.07594268855,0,8.42414053851,0.990272272384,38.6538681798,98.1624095547,10.4149117543,113.304879462,7.12938720462,3.29998627194,28.3343572761,26.9470015223,13.5475543897,2.10990199892,4.08135641735],
 [41.6986971566,94.7345229465,9.72037991857,32.6796735442,156.141183505,20.5685173237,3.38163686491,9.54353120211,2.85969804083,0,8.93855999632,25.6290460943,0.768023655425,1.07250386174,10.3106583474,278.836778438,10.5275055717,9.78039208018,1.08706058984,0,49.9863190269,6.32219162359,26.5525471691,5.49282173105,0.959279546779,5.30827686638,10.1815215421,7.1759921163,2.22412903359,0.841623651751,0,11.7069646661,39.7827090935,4.63020129855,4.09277982102,7.76118565471,0,9.36726079204,0.964930405393,46.4103048911,77.0277722567,13.0481478002,131.08102448,7.09765094216,3.21975373144,35.122319716,27.822248091,0,2.24076608493,4.7226159684],
